date,equity,positions_count,holdings,cash,deployed
2022-03-24 00:00:00+05:30,1022581.7,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']",653899.1,368682.6
2022-03-25 00:00:00+05:30,1036340.0,3,"['TNPL', 'CHENNPETRO', 'VOLTAS']",653899.1,382440.9
2022-03-28 00:00:00+05:30,1035190.2,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']",359821.65,675368.55
2022-03-29 00:00:00+05:30,1047949.7999999998,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']",359821.65,688128.15
2022-03-30 00:00:00+05:30,1043385.5999999999,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']",359821.65,683563.95
2022-03-31 00:00:00+05:30,1032343.9499999998,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']",359821.65,672522.3
2022-04-01 00:00:00+05:30,1044595.2499999999,7,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF']",359821.65,684773.6
2022-04-04 00:00:00+05:30,1060782.0,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']",173214.85,887567.15
2022-04-05 00:00:00+05:30,1100189.8499999999,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']",173214.85,926975.0
2022-04-06 00:00:00+05:30,1126587.2999999998,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']",209294.85,917292.45
2022-04-07 00:00:00+05:30,1115624.2,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']",209294.85,906329.35
2022-04-08 00:00:00+05:30,1125188.75,12,"['TNPL', 'CHENNPETRO', 'VOLTAS', 'UFLEX', 'MHRIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'CRISIL', 'ADANIPORTS', 'PHOENIXLTD', 'SUNDRMFAST']",209294.85,915893.9
2022-04-11 00:00:00+05:30,1140456.8499999999,12,"['VOLTAS', 'PHOENIXLTD', 'MHRIL', 'BAJAJHLDNG', 'ADANIPORTS', 'THOMASCOOK', 'JSWSTEEL', 'CRISIL', 'RCF', 'UFLEX', 'CHENNPETRO', 'TNPL']",195504.45,944952.4
2022-04-12 00:00:00+05:30,1130090.25,12,"['BAJAJHLDNG', 'PHOENIXLTD', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'JSWSTEEL', 'CRISIL', 'THOMASCOOK', 'RCF', 'UFLEX', 'TNPL', 'CHENNPETRO']",195504.45,934585.8
2022-04-13 00:00:00+05:30,1134469.3499999999,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']",196174.8,938294.55
2022-04-18 00:00:00+05:30,1153799.7,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']",252882.1,900917.6
2022-04-19 00:00:00+05:30,1139219.8,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']",252882.1,886337.7
2022-04-20 00:00:00+05:30,1169284.4,12,"['PHOENIXLTD', 'YESBANK', 'VOLTAS', 'MHRIL', 'ADANIPORTS', 'CRISIL', 'JSWSTEEL', 'RCF', 'THOMASCOOK', 'UFLEX', 'CHENNPETRO', 'TNPL']",252882.1,916402.3
2022-04-21 00:00:00+05:30,1186291.65,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']",238648.92,947642.73
2022-04-22 00:00:00+05:30,1183900.63,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']",238648.92,945251.71
2022-04-25 00:00:00+05:30,1161459.5,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']",238648.92,922810.58
2022-04-26 00:00:00+05:30,1174775.39,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']",238648.92,936126.47
2022-04-27 00:00:00+05:30,1177883.22,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']",238648.92,939234.3
2022-04-28 00:00:00+05:30,1195261.89,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']",238648.92,956612.97
2022-04-29 00:00:00+05:30,1206444.5,12,"['VOLTAS', 'YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'TNPL', 'CHENNPETRO', 'MRPL']",238648.92,967795.58
2022-05-02 00:00:00+05:30,1228673.27,9,"['YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'MRPL']",701953.87,526719.4
2022-05-04 00:00:00+05:30,1210310.3399999999,9,"['YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'MRPL']",701953.87,508356.47
2022-05-05 00:00:00+05:30,1202703.8299999998,9,"['YESBANK', 'JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'MRPL']",701953.87,500749.96
2022-05-06 00:00:00+05:30,1193622.56,8,"['JSWSTEEL', 'CRISIL', 'ADANIPORTS', 'THOMASCOOK', 'MHRIL', 'UFLEX', 'RCF', 'MRPL']",731376.67,462245.89
2022-05-09 00:00:00+05:30,1186104.45,3,"['CRISIL', 'ADANIPORTS', 'MRPL']",1048651.72,137452.73
2022-05-10 00:00:00+05:30,1185467.6300000001,2,"['CRISIL', 'MRPL']",1093259.52,92208.11
2022-05-11 00:00:00+05:30,1180958.6600000001,2,"['CRISIL', 'MRPL']",1093259.52,87699.14
2022-05-12 00:00:00+05:30,1179485.3900000001,2,"['CRISIL', 'MRPL']",1093259.52,86225.87
2022-05-13 00:00:00+05:30,1181558.67,2,"['CRISIL', 'MRPL']",1093259.52,88299.15
2022-05-16 00:00:00+05:30,1191074.89,1,['MRPL'],1144685.72,46389.17
2022-05-17 00:00:00+05:30,1195690.0899999999,1,['MRPL'],1144685.72,51004.37
2022-05-18 00:00:00+05:30,1200773.22,1,['MRPL'],1156585.72,44187.5
2022-05-19 00:00:00+05:30,1200278.32,1,['MRPL'],1156585.72,43692.6
2022-05-20 00:00:00+05:30,1202454.8699999999,1,['MRPL'],1156585.72,45869.15
2022-05-23 00:00:00+05:30,1200182.3699999999,1,['MRPL'],1156585.72,43596.65
2022-05-24 00:00:00+05:30,1198005.82,1,['MRPL'],1156585.72,41420.1
2022-05-25 00:00:00+05:30,1195955.52,1,['MRPL'],1156585.72,39369.8
2022-05-26 00:00:00+05:30,1197879.57,1,['MRPL'],1156585.72,41293.85
2022-05-27 00:00:00+05:30,1195829.27,1,['MRPL'],1156585.72,39243.55
2022-05-30 00:00:00+05:30,1195061.67,1,['MRPL'],1156585.72,38475.95
2022-05-31 00:00:00+05:30,1196718.07,1,['MRPL'],1156585.72,40132.35
2022-06-01 00:00:00+05:30,1197611.92,1,['MRPL'],1156585.72,41026.2
2022-06-02 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-03 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-06 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-07 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-08 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-09 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-10 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-13 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-14 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-15 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-16 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-17 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-20 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-21 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-22 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-23 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-24 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-27 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-28 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-29 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-06-30 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-07-01 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-07-04 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-07-05 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-07-06 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-07-07 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-07-08 00:00:00+05:30,1197212.97,0,[],1197212.97,0.0
2022-07-11 00:00:00+05:30,1197212.97,3,"['HSCL', 'SIEMENS', 'TIINDIA']",826808.52,370404.45
2022-07-12 00:00:00+05:30,1190622.52,3,"['HSCL', 'SIEMENS', 'TIINDIA']",826808.52,363814.0
2022-07-13 00:00:00+05:30,1190506.12,3,"['HSCL', 'SIEMENS', 'TIINDIA']",826808.52,363697.6
2022-07-14 00:00:00+05:30,1189412.17,3,"['HSCL', 'SIEMENS', 'TIINDIA']",826808.52,362603.65
2022-07-15 00:00:00+05:30,1188765.92,3,"['HSCL', 'SIEMENS', 'TIINDIA']",826808.52,361957.4
2022-07-18 00:00:00+05:30,1191068.57,5,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF']",665228.02,525840.55
2022-07-19 00:00:00+05:30,1205272.87,5,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF']",665228.02,540044.85
2022-07-20 00:00:00+05:30,1199699.47,5,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF']",665228.02,534471.45
2022-07-21 00:00:00+05:30,1210071.12,5,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF']",665228.02,544843.1
2022-07-22 00:00:00+05:30,1201851.62,5,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF']",665228.02,536623.6
2022-07-25 00:00:00+05:30,1201425.62,6,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK']",546713.62,654712.0
2022-07-26 00:00:00+05:30,1191814.3199999998,6,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK']",546713.62,645100.7
2022-07-27 00:00:00+05:30,1190417.17,6,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK']",546713.62,643703.55
2022-07-28 00:00:00+05:30,1189319.27,6,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK']",546713.62,642605.65
2022-07-29 00:00:00+05:30,1189271.47,6,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK']",546713.62,642557.85
2022-08-01 00:00:00+05:30,1199092.42,8,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK', 'KARURVYSYA', 'YESBANK']",391827.52,807264.9
2022-08-02 00:00:00+05:30,1216175.5699999998,8,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK', 'KARURVYSYA', 'YESBANK']",391827.52,824348.05
2022-08-03 00:00:00+05:30,1202610.42,8,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK', 'KARURVYSYA', 'YESBANK']",391827.52,810782.9
2022-08-04 00:00:00+05:30,1212729.82,8,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK', 'KARURVYSYA', 'YESBANK']",391827.52,820902.3
2022-08-05 00:00:00+05:30,1227540.02,8,"['HSCL', 'SIEMENS', 'TIINDIA', 'ITI', 'GALAXYSURF', 'FEDERALBNK', 'KARURVYSYA', 'YESBANK']",391827.52,835712.5
2022-08-08 00:00:00+05:30,1233802.97,12,"['GALAXYSURF', 'SUNDRMFAST', 'GRINDWELL', 'BRIGADE', 'NAVINFLUOR', 'SIEMENS', 'YESBANK', 'FEDERALBNK', 'ITI', 'KARURVYSYA', 'HSCL', 'TIINDIA']",204593.17,1029209.8
2022-08-10 00:00:00+05:30,1236357.52,12,"['SUNDRMFAST', 'GALAXYSURF', 'NAVINFLUOR', 'BRIGADE', 'SIEMENS', 'GRINDWELL', 'YESBANK', 'FEDERALBNK', 'ITI', 'KARURVYSYA', 'HSCL', 'TIINDIA']",204593.17,1031764.35
2022-08-11 00:00:00+05:30,1232092.37,12,"['SUNDRMFAST', 'BRIGADE', 'GALAXYSURF', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'SIEMENS', 'ITI', 'FEDERALBNK', 'HSCL', 'KARURVYSYA', 'TIINDIA']",204593.17,1027499.2
2022-08-12 00:00:00+05:30,1233850.07,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'YESBANK', 'GRINDWELL', 'NAVINFLUOR', 'SIEMENS', 'FEDERALBNK', 'ITI', 'KARURVYSYA', 'HSCL', 'TIINDIA']",204593.17,1029256.9
2022-08-16 00:00:00+05:30,1250171.32,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'SIEMENS', 'KARURVYSYA', 'TIINDIA', 'HSCL']",204593.17,1045578.15
2022-08-17 00:00:00+05:30,1249472.92,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'SIEMENS', 'KARURVYSYA', 'TIINDIA', 'HSCL']",204593.17,1044879.75
2022-08-18 00:00:00+05:30,1248257.8199999998,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'SIEMENS', 'KARURVYSYA', 'TIINDIA', 'HSCL']",204593.17,1043664.65
2022-08-19 00:00:00+05:30,1238469.12,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'SIEMENS', 'KARURVYSYA', 'TIINDIA', 'HSCL']",204593.17,1033875.95
2022-08-22 00:00:00+05:30,1229077.52,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'KARURVYSYA', 'BEML', 'CENTURYPLY', 'TATACHEM']",374390.07,854687.45
2022-08-23 00:00:00+05:30,1242343.52,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'KARURVYSYA', 'BEML', 'CENTURYPLY', 'TATACHEM']",374390.07,867953.45
2022-08-24 00:00:00+05:30,1244723.42,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'KARURVYSYA', 'BEML', 'CENTURYPLY', 'TATACHEM']",374390.07,870333.35
2022-08-25 00:00:00+05:30,1248479.52,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'KARURVYSYA', 'BEML', 'CENTURYPLY', 'TATACHEM']",374390.07,874089.45
2022-08-26 00:00:00+05:30,1253595.17,12,"['SUNDRMFAST', 'GALAXYSURF', 'BRIGADE', 'NAVINFLUOR', 'GRINDWELL', 'YESBANK', 'ITI', 'FEDERALBNK', 'KARURVYSYA', 'BEML', 'CENTURYPLY', 'TATACHEM']",374390.07,879205.1
2022-08-29 00:00:00+05:30,1247995.27,12,"['SUNDRMFAST', 'NAVINFLUOR', 'CENTURYPLY', 'YESBANK', 'REDINGTON', 'FEDERALBNK', 'ITDC', 'TATACHEM', 'RPOWER', 'GRINDWELL', 'KARURVYSYA', 'BEML']",401918.37,846076.9
2022-08-30 00:00:00+05:30,1259668.57,12,"['NAVINFLUOR', 'SUNDRMFAST', 'REDINGTON', 'YESBANK', 'CENTURYPLY', 'FEDERALBNK', 'TATACHEM', 'ITDC', 'RPOWER', 'GRINDWELL', 'KARURVYSYA', 'BEML']",401918.37,857750.2
2022-09-01 00:00:00+05:30,1280079.37,12,"['SUNDRMFAST', 'NAVINFLUOR', 'REDINGTON', 'YESBANK', 'CENTURYPLY', 'FEDERALBNK', 'TATACHEM', 'GRINDWELL', 'ITDC', 'KARURVYSYA', 'BEML', 'RPOWER']",401918.37,878161.0
2022-09-02 00:00:00+05:30,1277887.32,12,"['NAVINFLUOR', 'REDINGTON', 'SUNDRMFAST', 'YESBANK', 'CENTURYPLY', 'ITDC', 'FEDERALBNK', 'TATACHEM', 'GRINDWELL', 'KARURVYSYA', 'BEML', 'RPOWER']",401918.37,875968.95
2022-09-05 00:00:00+05:30,1297430.77,12,"['SUNDRMFAST', 'REDINGTON', 'YESBANK', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'BEML', 'INOXWIND', 'KARURVYSYA', 'JSWENERGY', 'RPOWER']",482112.51,815318.26
2022-09-06 00:00:00+05:30,1290476.3599999999,12,"['SUNDRMFAST', 'REDINGTON', 'YESBANK', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'BEML', 'INOXWIND', 'KARURVYSYA', 'JSWENERGY', 'RPOWER']",482112.51,808363.85
2022-09-07 00:00:00+05:30,1298682.54,12,"['SUNDRMFAST', 'REDINGTON', 'YESBANK', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'BEML', 'INOXWIND', 'KARURVYSYA', 'JSWENERGY', 'RPOWER']",482112.51,816570.03
2022-09-08 00:00:00+05:30,1291933.3000000003,11,"['SUNDRMFAST', 'REDINGTON', 'YESBANK', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'INOXWIND', 'KARURVYSYA', 'JSWENERGY', 'RPOWER']",570792.71,721140.59
2022-09-09 00:00:00+05:30,1282137.2400000002,12,"['SUNDRMFAST', 'REDINGTON', 'YESBANK', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'INOXWIND', 'KARURVYSYA', 'JSWENERGY', 'RPOWER', 'ALLCARGO']",498898.98,783238.26
2022-09-12 00:00:00+05:30,1296268.46,11,"['SUNDRMFAST', 'REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'INOXWIND', 'JSWENERGY', 'RPOWER', 'ALLCARGO', 'VAKRANGEE']",575721.83,720546.63
2022-09-13 00:00:00+05:30,1314451.4100000001,11,"['SUNDRMFAST', 'REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'INOXWIND', 'JSWENERGY', 'RPOWER', 'ALLCARGO', 'VAKRANGEE']",575721.83,738729.58
2022-09-14 00:00:00+05:30,1307741.3400000003,11,"['SUNDRMFAST', 'REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'INOXWIND', 'JSWENERGY', 'RPOWER', 'ALLCARGO', 'VAKRANGEE']",575721.83,732019.51
2022-09-15 00:00:00+05:30,1302573.6400000001,10,"['SUNDRMFAST', 'REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'INOXWIND', 'JSWENERGY', 'ALLCARGO', 'VAKRANGEE']",630510.53,672063.11
2022-09-16 00:00:00+05:30,1285777.72,10,"['SUNDRMFAST', 'REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'GRINDWELL', 'INOXWIND', 'JSWENERGY', 'ALLCARGO', 'VAKRANGEE']",630510.53,655267.19
2022-09-19 00:00:00+05:30,1284511.1800000002,8,"['REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'JSWENERGY', 'ALLCARGO', 'VAKRANGEE']",710682.33,573828.85
2022-09-20 00:00:00+05:30,1283558.6500000001,8,"['REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'JSWENERGY', 'ALLCARGO', 'VAKRANGEE']",710682.33,572876.32
2022-09-21 00:00:00+05:30,1273048.03,8,"['REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'JSWENERGY', 'ALLCARGO', 'VAKRANGEE']",710682.33,562365.7
2022-09-22 00:00:00+05:30,1278055.06,8,"['REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'JSWENERGY', 'ALLCARGO', 'VAKRANGEE']",710682.33,567372.73
2022-09-23 00:00:00+05:30,1269831.6700000002,8,"['REDINGTON', 'ITDC', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'JSWENERGY', 'ALLCARGO', 'VAKRANGEE']",710682.33,559149.34
2022-09-26 00:00:00+05:30,1242324.61,5,"['REDINGTON', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'ALLCARGO']",898896.93,343427.68
2022-09-27 00:00:00+05:30,1249647.58,5,"['REDINGTON', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'ALLCARGO']",898896.93,350750.65
2022-09-28 00:00:00+05:30,1250335.1800000002,5,"['REDINGTON', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'ALLCARGO']",898896.93,351438.25
2022-09-29 00:00:00+05:30,1258150.09,5,"['REDINGTON', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'ALLCARGO']",898896.93,359253.16
2022-09-30 00:00:00+05:30,1257735.32,5,"['REDINGTON', 'CENTURYPLY', 'TATACHEM', 'INOXWIND', 'ALLCARGO']",898896.93,358838.39
2022-10-03 00:00:00+05:30,1254302.09,3,"['REDINGTON', 'INOXWIND', 'ALLCARGO']",1041886.73,212415.36
2022-10-04 00:00:00+05:30,1256870.1900000002,3,"['REDINGTON', 'INOXWIND', 'ALLCARGO']",1041886.73,214983.46
2022-10-06 00:00:00+05:30,1261431.73,3,"['REDINGTON', 'INOXWIND', 'ALLCARGO']",1041886.73,219545.0
2022-10-07 00:00:00+05:30,1260817.82,3,"['REDINGTON', 'INOXWIND', 'ALLCARGO']",1041886.73,218931.09
2022-10-10 00:00:00+05:30,1260033.95,2,"['INOXWIND', 'ALLCARGO']",1098266.73,161767.22
2022-10-11 00:00:00+05:30,1257476.1099999999,2,"['INOXWIND', 'ALLCARGO']",1098266.73,159209.38
2022-10-12 00:00:00+05:30,1258890.56,2,"['INOXWIND', 'ALLCARGO']",1098266.73,160623.83
2022-10-13 00:00:00+05:30,1255218.22,2,"['INOXWIND', 'ALLCARGO']",1098266.73,156951.49
2022-10-14 00:00:00+05:30,1253941.29,2,"['INOXWIND', 'ALLCARGO']",1098266.73,155674.56
2022-10-17 00:00:00+05:30,1255141.21,2,"['ALLCARGO', 'ICRA']",986072.67,269068.54
2022-10-18 00:00:00+05:30,1257975.15,2,"['ALLCARGO', 'ICRA']",986072.67,271902.48
2022-10-19 00:00:00+05:30,1263887.65,2,"['ALLCARGO', 'ICRA']",986072.67,277814.98
2022-10-20 00:00:00+05:30,1271063.56,2,"['ALLCARGO', 'ICRA']",986072.67,284990.89
2022-10-21 00:00:00+05:30,1270073.99,1,['ICRA'],1064153.94,205920.05
2022-10-24 00:00:00+05:30,1269387.99,1,['ICRA'],1064153.94,205234.05
2022-10-25 00:00:00+05:30,1267349.5899999999,1,['ICRA'],1064153.94,203195.65
2022-10-27 00:00:00+05:30,1274143.44,1,['ICRA'],1064153.94,209989.5
2022-10-28 00:00:00+05:30,1270429.24,1,['ICRA'],1064153.94,206275.3
2022-10-31 00:00:00+05:30,1267474.54,1,['ICRA'],1064153.94,203320.6
2022-11-01 00:00:00+05:30,1268466.79,1,['ICRA'],1064153.94,204312.85
2022-11-02 00:00:00+05:30,1264448.79,1,['ICRA'],1064153.94,200294.85
2022-11-03 00:00:00+05:30,1265681.14,1,['ICRA'],1064153.94,201527.2
2022-11-04 00:00:00+05:30,1264848.14,1,['ICRA'],1064153.94,200694.2
2022-11-07 00:00:00+05:30,1267391.24,2,"['ICRA', 'HUDCO']",852221.94,415169.3
2022-11-09 00:00:00+05:30,1263824.19,2,"['ICRA', 'HUDCO']",852221.94,411602.25
2022-11-10 00:00:00+05:30,1255492.89,2,"['ICRA', 'HUDCO']",852221.94,403270.95
2022-11-11 00:00:00+05:30,1253623.54,2,"['ICRA', 'HUDCO']",852221.94,401401.6
2022-11-14 00:00:00+05:30,1255047.04,2,"['ICRA', 'HUDCO']",852221.94,402825.1
2022-11-15 00:00:00+05:30,1260105.3399999999,3,"['ICRA', 'HUDCO', 'IRB']",718321.14,541784.2
2022-11-16 00:00:00+05:30,1288388.97,3,"['ICRA', 'HUDCO', 'IRB']",718321.14,570067.83
2022-11-17 00:00:00+05:30,1297957.0699999998,3,"['ICRA', 'HUDCO', 'IRB']",718321.14,579635.93
2022-11-18 00:00:00+05:30,1287994.69,3,"['ICRA', 'HUDCO', 'IRB']",718321.14,569673.55
