symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl
ALKEM,2025-08-21 00:00:00+05:30,2025-10-03 00:00:00+05:30,5422.0,5442.0,88,1760.0
CENTURYPLY,2025-09-09 00:00:00+05:30,2025-10-14 00:00:00+05:30,788.2,727.15,339,-20695.950000000023
APOLLOTYRE,2025-09-09 00:00:00+05:30,2025-10-21 00:00:00+05:30,481.4,515.15,749,25278.75
NLCINDIA,2025-09-15 00:00:00+05:30,2025-10-27 00:00:00+05:30,261.92,260.5,723,-1026.6600000000115
MINDACORP,2025-10-03 00:00:00+05:30,2025-11-14 00:00:00+05:30,588.3,601.15,420,5397.000000000009
HINDZINC,2025-10-06 00:00:00+05:30,2025-11-17 00:00:00+05:30,491.5,483.9,535,-4066.0000000000123
MOIL,2025-10-13 00:00:00+05:30,2025-11-18 00:00:00+05:30,378.0,343.5,363,-12523.5
CEATLTD,2025-10-20 00:00:00+05:30,2025-11-18 00:00:00+05:30,4203.9,3885.6,43,-13686.899999999989
JBCHEPHARM,2025-11-17 00:00:00+05:30,2025-11-20 00:00:00+05:30,1821.5,1748.4,142,-10380.199999999986
MRPL,2025-10-27 00:00:00+05:30,2025-12-05 00:00:00+05:30,146.63,150.56,807,3171.5100000000057
FEDERALBNK,2025-10-27 00:00:00+05:30,2025-12-08 00:00:00+05:30,234.04,257.45,1439,33686.99
AUBANK,2025-10-27 00:00:00+05:30,2025-12-08 00:00:00+05:30,864.2,952.55,237,20938.94999999998
DCBBANK,2025-11-03 00:00:00+05:30,2025-12-15 00:00:00+05:30,159.35,169.63,855,8789.400000000001
BHEL,2025-11-03 00:00:00+05:30,2025-12-15 00:00:00+05:30,264.95,282.6,415,7324.750000000015
HATSUN,2025-11-03 00:00:00+05:30,2025-12-15 00:00:00+05:30,1073.3,1008.7,83,-5361.799999999992
REDINGTON,2025-11-14 00:00:00+05:30,2025-12-26 00:00:00+05:30,294.7,270.95,260,-6175.0
JBCHEPHARM,2025-11-20 00:00:00+05:30,2026-01-01 00:00:00+05:30,1748.4,1820.0,191,13675.599999999982
KTKBANK,2025-11-24 00:00:00+05:30,2026-01-05 00:00:00+05:30,198.84,201.25,1088,2622.0799999999963
MASFIN,2025-12-08 00:00:00+05:30,2026-01-19 00:00:00+05:30,311.05,310.55,845,-422.5
TIMKEN,2026-02-09 00:00:00+05:30,2026-02-13 00:00:00+05:30,3287.1,3062.8,49,-10990.699999999986
ULTRACEMCO,2026-02-03 00:00:00+05:30,2026-03-04 00:00:00+05:30,12590.0,12107.0,52,-25116.0
BLUESTARCO,2026-02-16 00:00:00+05:30,2026-03-04 00:00:00+05:30,1975.4,1843.6,59,-7776.200000000011
EDELWEISS,2026-02-23 00:00:00+05:30,2026-03-04 00:00:00+05:30,123.18,107.79,508,-7818.12
HSCL,2026-02-23 00:00:00+05:30,2026-03-04 00:00:00+05:30,490.35,442.3,144,-6919.200000000002
SHARDACROP,2026-02-03 00:00:00+05:30,2026-03-13 00:00:00+05:30,1113.7,989.7,250,-31000.0
MAHLOG,2026-02-16 00:00:00+05:30,2026-03-13 00:00:00+05:30,403.55,368.85,336,-11659.199999999997
VTL,2026-02-09 00:00:00+05:30,2026-03-23 00:00:00+05:30,507.05,538.8,416,13207.999999999976
ABB,2026-02-09 00:00:00+05:30,2026-03-23 00:00:00+05:30,5815.5,6041.5,38,8588.0
LINDEINDIA,2026-02-16 00:00:00+05:30,2026-03-30 00:00:00+05:30,6768.0,6844.0,21,1596.0
