symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl
BSE,2024-09-09 00:00:00+05:30,2024-09-16 00:00:00+05:30,945,1144,41,8159
NH,2024-09-09 00:00:00+05:30,2024-09-17 00:00:00+05:30,1377,1283.85,104,-9687.6
PRSMJOHNSN,2024-09-09 00:00:00+05:30,2024-09-19 00:00:00+05:30,174,195.43,168,3600.24
PTC,2024-09-16 00:00:00+05:30,2024-09-19 00:00:00+05:30,242.16,214.65,381,-10481.31
TATAELXSI,2024-09-09 00:00:00+05:30,2024-09-23 00:00:00+05:30,7839.05,7833,17,-102.85
BSE,2024-09-09 00:00:00+05:30,2024-09-23 00:00:00+05:30,945,1311,41,15006
TITAN,2024-09-09 00:00:00+05:30,2024-09-23 00:00:00+05:30,3684.55,3820.1,31,4202.05
RAIN,2024-09-16 00:00:00+05:30,2024-09-30 00:00:00+05:30,185.87,180.03,446,-2604.64
GUJALKALI,2024-09-16 00:00:00+05:30,2024-09-30 00:00:00+05:30,822.05,811.4,105,-1118.25
SUNDARMFIN,2024-09-16 00:00:00+05:30,2024-09-30 00:00:00+05:30,4903.2,5271.15,11,4047.45
BAJFINANCE,2024-09-16 00:00:00+05:30,2024-09-30 00:00:00+05:30,734.5,770,147,5218.5
DLF,2024-09-23 00:00:00+05:30,2024-10-04 00:00:00+05:30,909.65,844.85,150,-9720
VAKRANGEE,2024-09-30 00:00:00+05:30,2024-10-04 00:00:00+05:30,35.73,30.71,3299,-16560.98
TATAPOWER,2024-09-30 00:00:00+05:30,2024-10-07 00:00:00+05:30,482.6,441.3,273,-11274.9
MARUTI,2024-09-30 00:00:00+05:30,2024-10-07 00:00:00+05:30,13238,12527.5,9,-6394.5
ABCAPITAL,2024-09-30 00:00:00+05:30,2024-10-11 00:00:00+05:30,237.48,220.84,491,-8170.24
JINDALSTEL,2024-09-30 00:00:00+05:30,2024-10-14 00:00:00+05:30,1039.65,993.15,106,-4929
JSL,2024-09-30 00:00:00+05:30,2024-10-14 00:00:00+05:30,790.5,752.05,85,-3268.25
ABB,2024-10-14 00:00:00+05:30,2024-10-23 00:00:00+05:30,8570.5,7703.8,13,-11267.1
CARERATING,2024-10-14 00:00:00+05:30,2024-10-24 00:00:00+05:30,1213.6,1407,57,11023.8
CARERATING,2024-10-14 00:00:00+05:30,2024-10-28 00:00:00+05:30,1213.6,1448.7,58,13635.8
THERMAX,2024-10-14 00:00:00+05:30,2024-10-28 00:00:00+05:30,5116.25,5319.15,17,3449.3
BANKBARODA,2024-12-09 00:00:00+05:30,2024-12-20 00:00:00+05:30,254.17,232.57,446,-9633.6
LT,2024-12-09 00:00:00+05:30,2024-12-20 00:00:00+05:30,3947.3,3629.85,30,-9523.5
ASHOKA,2024-12-09 00:00:00+05:30,2024-12-23 00:00:00+05:30,284.61,279.99,319,-1473.78
SBIN,2024-12-09 00:00:00+05:30,2024-12-23 00:00:00+05:30,858.05,821.15,206,-7601.4
NAVINFLUOR,2024-12-09 00:00:00+05:30,2024-12-23 00:00:00+05:30,3533.1,3315.6,31,-6742.5
INDOSTAR,2024-12-09 00:00:00+05:30,2024-12-23 00:00:00+05:30,315.35,290.85,154,-3773
JUBLFOOD,2024-12-09 00:00:00+05:30,2024-12-23 00:00:00+05:30,694.7,691.65,114,-347.7
BEML,2024-12-16 00:00:00+05:30,2024-12-26 00:00:00+05:30,2228.8,2005.6,20,-4464
ITI,2024-12-16 00:00:00+05:30,2024-12-30 00:00:00+05:30,373,379.2,103,638.6
LEMONTREE,2024-12-16 00:00:00+05:30,2024-12-30 00:00:00+05:30,149.73,152.91,461,1465.98
